busco_id,chromosome,bin_id,overlap_percentage
63127at7147,OY284471.1,OY284471.1_bin_41,43.85601985932975
63137at7147,OY284471.1,OY284471.1_bin_468,100.0
63148at7147,OY284471.1,OY284471.1_bin_38,100.0
63203at7147,OY284471.1,OY284471.1_bin_458,100.0
63210at7147,OY284471.1,OY284471.1_bin_249,100.0
63215at7147,OY284471.1,OY284471.1_bin_59,100.0
63282at7147,OY284471.1,OY284471.1_bin_221,100.0
63383at7147,OY284471.1,OY284471.1_bin_218,100.0
63517at7147,OY284471.1,OY284471.1_bin_464,100.0
63569at7147,OY284471.1,OY284471.1_bin_460,100.0
63580at7147,OY284471.1,OY284471.1_bin_437,100.0
63633at7147,OY284471.1,OY284471.1_bin_253,100.0
63704at7147,OY284471.1,OY284471.1_bin_330,100.0
63716at7147,OY284471.1,OY284471.1_bin_76,100.0
63806at7147,OY284471.1,OY284471.1_bin_62,100.0
63892at7147,OY284471.1,OY284471.1_bin_350,100.0
63940at7147,OY284471.1,OY284471.1_bin_467,100.0
64173at7147,OY284471.1,OY284471.1_bin_468,100.0
64323at7147,OY284471.1,OY284471.1_bin_46,100.0
64505at7147,OY284471.1,OY284471.1_bin_53,100.0
64833at7147,OY284471.1,OY284471.1_bin_5,100.0
65007at7147,OY284471.1,OY284471.1_bin_439,100.0
65131at7147,OY284471.1,OY284471.1_bin_273,100.0
65194at7147,OY284471.1,OY284471.1_bin_226,100.0
65490at7147,OY284471.1,OY284471.1_bin_335,100.0
65536at7147,OY284471.1,OY284471.1_bin_125,100.0
65559at7147,OY284471.1,OY284471.1_bin_41,100.0
65561at7147,OY284471.1,OY284471.1_bin_467,100.0
65656at7147,OY284471.1,OY284471.1_bin_425,100.0
65687at7147,OY284471.1,OY284471.1_bin_78,100.0
65784at7147,OY284471.1,OY284471.1_bin_262,100.0
65830at7147,OY284471.1,OY284471.1_bin_189,100.0
65892at7147,OY284471.1,OY284471.1_bin_63,100.0
66066at7147,OY284471.1,OY284471.1_bin_335,100.0
66196at7147,OY284471.1,OY284471.1_bin_8,100.0
66243at7147,OY284471.1,OY284471.1_bin_65,100.0
66373at7147,OY284471.1,OY284471.1_bin_282,100.0
66510at7147,OY284471.1,OY284471.1_bin_23,100.0
66846at7147,OY284471.1,OY284471.1_bin_86,100.0
66999at7147,OY284471.1,OY284471.1_bin_380,100.0
67006at7147,OY284471.1,OY284471.1_bin_388,100.0
67114at7147,OY284471.1,OY284471.1_bin_230,100.0
67622at7147,OY284471.1,OY284471.1_bin_85,100.0
67636at7147,OY284471.1,OY284471.1_bin_362,100.0
67770at7147,OY284471.1,OY284471.1_bin_167,100.0
67773at7147,OY284471.1,OY284471.1_bin_428,100.0
67940at7147,OY284471.1,OY284471.1_bin_427,100.0
67941at7147,OY284471.1,OY284471.1_bin_193,59.14498730964467
67941at7147,OY284471.1,OY284471.1_bin_194,40.85501269035533
68038at7147,OY284471.1,OY284471.1_bin_468,100.0
68061at7147,OY284471.1,OY284471.1_bin_51,100.0
68459at7147,OY284471.1,OY284471.1_bin_195,100.0
68623at7147,OY284471.1,OY284471.1_bin_289,100.0
68758at7147,OY284471.1,OY284471.1_bin_231,100.0
68850at7147,OY284471.1,OY284471.1_bin_70,100.0
69110at7147,OY284471.1,OY284471.1_bin_313,100.0
69164at7147,OY284471.1,OY284471.1_bin_312,100.0
69243at7147,OY284471.1,OY284471.1_bin_55,100.0
69310at7147,OY284471.1,OY284471.1_bin_311,100.0
69362at7147,OY284471.1,OY284471.1_bin_18,100.0
69376at7147,OY284471.1,OY284471.1_bin_210,100.0
69602at7147,OY284471.1,OY284471.1_bin_199,100.0
69661at7147,OY284471.1,OY284471.1_bin_79,100.0
70110at7147,OY284471.1,OY284471.1_bin_5,100.0
70165at7147,OY284471.1,OY284471.1_bin_323,100.0
70240at7147,OY284471.1,OY284471.1_bin_388,100.0
70479at7147,OY284471.1,OY284471.1_bin_34,100.0
70490at7147,OY284471.1,OY284471.1_bin_409,100.0
70507at7147,OY284471.1,OY284471.1_bin_249,100.0
70594at7147,OY284471.1,OY284471.1_bin_311,100.0
70877at7147,OY284471.1,OY284471.1_bin_437,100.0
70891at7147,OY284471.1,OY284471.1_bin_463,100.0
71162at7147,OY284471.1,OY284471.1_bin_283,100.0
71211at7147,OY284471.1,OY284471.1_bin_427,100.0
71292at7147,OY284471.1,OY284471.1_bin_19,100.0
71362at7147,OY284471.1,OY284471.1_bin_1,100.0
71476at7147,OY284471.1,OY284471.1_bin_461,92.28686563405113
71476at7147,OY284471.1,OY284471.1_bin_462,7.713134365948873
71545at7147,OY284471.1,OY284471.1_bin_60,100.0
71555at7147,OY284471.1,OY284471.1_bin_443,100.0
71571at7147,OY284471.1,OY284471.1_bin_395,100.0
72078at7147,OY284471.1,OY284471.1_bin_352,100.0
72170at7147,OY284471.1,OY284471.1_bin_464,100.0
72481at7147,OY284471.1,OY284471.1_bin_265,100.0
72776at7147,OY284471.1,OY284471.1_bin_264,100.0
72938at7147,OY284471.1,OY284471.1_bin_1,100.0
73091at7147,OY284471.1,OY284471.1_bin_71,100.0
73113at7147,OY284471.1,OY284471.1_bin_209,100.0
73142at7147,OY284471.1,OY284471.1_bin_448,100.0
73161at7147,OY284471.1,OY284471.1_bin_469,100.0
73186at7147,OY284471.1,OY284471.1_bin_443,22.36118059029515
73186at7147,OY284471.1,OY284471.1_bin_444,77.63881940970485
73422at7147,OY284471.1,OY284471.1_bin_258,100.0
73870at7147,OY284471.1,OY284471.1_bin_23,100.0
74114at7147,OY284471.1,OY284471.1_bin_264,100.0
74323at7147,OY284471.1,OY284471.1_bin_343,100.0
74388at7147,OY284471.1,OY284471.1_bin_468,100.0
74611at7147,OY284471.1,OY284471.1_bin_242,100.0
74687at7147,OY284471.1,OY284471.1_bin_352,100.0
74714at7147,OY284471.1,OY284471.1_bin_20,100.0
74909at7147,OY284471.1,OY284471.1_bin_192,100.0
75178at7147,OY284471.1,OY284471.1_bin_192,100.0
75205at7147,OY284471.1,OY284471.1_bin_217,100.0
75367at7147,OY284471.1,OY284471.1_bin_427,100.0
75863at7147,OY284471.1,OY284471.1_bin_269,100.0
76358at7147,OY284471.1,OY284471.1_bin_331,100.0
76648at7147,OY284471.1,OY284471.1_bin_459,100.0
87043at7147,OY284471.1,OY284471.1_bin_441,100.0
117470at7147,OY284471.1,OY284471.1_bin_464,100.0
124132at7147,OY284471.1,OY284471.1_bin_362,100.0
125314at7147,OY284471.1,OY284471.1_bin_465,100.0
136142at7147,OY284471.1,OY284471.1_bin_437,100.0
141840at7147,OY284471.1,OY284471.1_bin_167,100.0
142617at7147,OY284471.1,OY284471.1_bin_180,100.0
149853at7147,OY284471.1,OY284471.1_bin_403,65.53108275010293
149853at7147,OY284471.1,OY284471.1_bin_404,34.46891724989708
161816at7147,OY284471.1,OY284471.1_bin_300,100.0
161986at7147,OY284471.1,OY284471.1_bin_53,100.0
162279at7147,OY284471.1,OY284471.1_bin_345,100.0
162523at7147,OY284471.1,OY284471.1_bin_226,100.0
163083at7147,OY284471.1,OY284471.1_bin_80,100.0
163258at7147,OY284471.1,OY284471.1_bin_337,100.0
163316at7147,OY284471.1,OY284471.1_bin_232,100.0
163391at7147,OY284471.1,OY284471.1_bin_388,100.0
163483at7147,OY284471.1,OY284471.1_bin_421,100.0
164916at7147,OY284471.1,OY284471.1_bin_468,100.0
164972at7147,OY284471.1,OY284471.1_bin_383,100.0
165055at7147,OY284471.1,OY284471.1_bin_468,100.0
165117at7147,OY284471.1,OY284471.1_bin_347,100.0
165269at7147,OY284471.1,OY284471.1_bin_60,100.0
165814at7147,OY284471.1,OY284471.1_bin_421,100.0
165944at7147,OY284471.1,OY284471.1_bin_462,100.0
166120at7147,OY284471.1,OY284471.1_bin_361,100.0
166242at7147,OY284471.1,OY284471.1_bin_319,100.0
166427at7147,OY284471.1,OY284471.1_bin_436,36.30940927458149
166427at7147,OY284471.1,OY284471.1_bin_437,63.6905907254185
166517at7147,OY284471.1,OY284471.1_bin_368,100.0
166641at7147,OY284471.1,OY284471.1_bin_466,100.0
166882at7147,OY284471.1,OY284471.1_bin_370,100.0
167029at7147,OY284471.1,OY284471.1_bin_428,100.0
167786at7147,OY284471.1,OY284471.1_bin_457,64.29781789258914
167786at7147,OY284471.1,OY284471.1_bin_458,35.70218210741087
167972at7147,OY284471.1,OY284471.1_bin_259,100.0
168060at7147,OY284471.1,OY284471.1_bin_265,100.0
59954at7147,OY284472.1,OY284472.1_bin_395,100.0
60030at7147,OY284472.1,OY284472.1_bin_395,100.0
60048at7147,OY284472.1,OY284472.1_bin_93,100.0
60066at7147,OY284472.1,OY284472.1_bin_59,100.0
60133at7147,OY284472.1,OY284472.1_bin_217,74.56421303251042
60133at7147,OY284472.1,OY284472.1_bin_218,25.435786967489584
60410at7147,OY284472.1,OY284472.1_bin_325,100.0
60611at7147,OY284472.1,OY284472.1_bin_325,34.49863931337659
60611at7147,OY284472.1,OY284472.1_bin_326,65.5013606866234
60935at7147,OY284472.1,OY284472.1_bin_213,100.0
60994at7147,OY284472.1,OY284472.1_bin_400,100.0
61143at7147,OY284472.1,OY284472.1_bin_240,100.0
61249at7147,OY284472.1,OY284472.1_bin_107,100.0
61443at7147,OY284472.1,OY284472.1_bin_45,100.0
61543at7147,OY284472.1,OY284472.1_bin_53,100.0
61602at7147,OY284472.1,OY284472.1_bin_408,100.0
61709at7147,OY284472.1,OY284472.1_bin_372,100.0
61817at7147,OY284472.1,OY284472.1_bin_202,100.0
61844at7147,OY284472.1,OY284472.1_bin_302,100.0
62107at7147,OY284472.1,OY284472.1_bin_10,100.0
62130at7147,OY284472.1,OY284472.1_bin_404,100.0
62213at7147,OY284472.1,OY284472.1_bin_200,100.0
62417at7147,OY284472.1,OY284472.1_bin_404,100.0
62482at7147,OY284472.1,OY284472.1_bin_359,100.0
62529at7147,OY284472.1,OY284472.1_bin_200,100.0
62631at7147,OY284472.1,OY284472.1_bin_61,100.0
62751at7147,OY284472.1,OY284472.1_bin_408,100.0
62991at7147,OY284472.1,OY284472.1_bin_400,100.0
63074at7147,OY284472.1,OY284472.1_bin_293,100.0
63229at7147,OY284472.1,OY284472.1_bin_58,100.0
63287at7147,OY284472.1,OY284472.1_bin_99,100.0
63323at7147,OY284472.1,OY284472.1_bin_396,100.0
63508at7147,OY284472.1,OY284472.1_bin_49,100.0
63604at7147,OY284472.1,OY284472.1_bin_198,100.0
63691at7147,OY284472.1,OY284472.1_bin_80,100.0
63923at7147,OY284472.1,OY284472.1_bin_227,100.0
63928at7147,OY284472.1,OY284472.1_bin_33,100.0
64272at7147,OY284472.1,OY284472.1_bin_207,100.0
64516at7147,OY284472.1,OY284472.1_bin_411,100.0
64630at7147,OY284472.1,OY284472.1_bin_4,100.0
65003at7147,OY284472.1,OY284472.1_bin_369,100.0
65195at7147,OY284472.1,OY284472.1_bin_371,100.0
65291at7147,OY284472.1,OY284472.1_bin_197,100.0
65478at7147,OY284472.1,OY284472.1_bin_365,100.0
65503at7147,OY284472.1,OY284472.1_bin_79,100.0
65654at7147,OY284472.1,OY284472.1_bin_36,100.0
65711at7147,OY284472.1,OY284472.1_bin_56,100.0
65727at7147,OY284472.1,OY284472.1_bin_202,100.0
65766at7147,OY284472.1,OY284472.1_bin_130,100.0
65808at7147,OY284472.1,OY284472.1_bin_106,100.0
65973at7147,OY284472.1,OY284472.1_bin_87,100.0
66030at7147,OY284472.1,OY284472.1_bin_22,100.0
66108at7147,OY284472.1,OY284472.1_bin_57,100.0
66225at7147,OY284472.1,OY284472.1_bin_292,100.0
66230at7147,OY284472.1,OY284472.1_bin_335,100.0
66326at7147,OY284472.1,OY284472.1_bin_49,100.0
66330at7147,OY284472.1,OY284472.1_bin_196,100.0
66491at7147,OY284472.1,OY284472.1_bin_256,100.0
66523at7147,OY284472.1,OY284472.1_bin_92,100.0
66607at7147,OY284472.1,OY284472.1_bin_272,100.0
66640at7147,OY284472.1,OY284472.1_bin_49,100.0
66929at7147,OY284472.1,OY284472.1_bin_365,100.0
67233at7147,OY284472.1,OY284472.1_bin_101,16.29968067633253
67233at7147,OY284472.1,OY284472.1_bin_102,83.37432571014082
67233at7147,OY284472.1,OY284472.1_bin_103,0.3259936135266506
67442at7147,OY284472.1,OY284472.1_bin_227,100.0
67469at7147,OY284472.1,OY284472.1_bin_64,100.0
67520at7147,OY284472.1,OY284472.1_bin_293,100.0
68192at7147,OY284472.1,OY284472.1_bin_396,100.0
68571at7147,OY284472.1,OY284472.1_bin_241,100.0
68803at7147,OY284472.1,OY284472.1_bin_404,100.0
68865at7147,OY284472.1,OY284472.1_bin_161,100.0
68972at7147,OY284472.1,OY284472.1_bin_130,100.0
68995at7147,OY284472.1,OY284472.1_bin_88,100.0
69011at7147,OY284472.1,OY284472.1_bin_51,97.2739107129183
69011at7147,OY284472.1,OY284472.1_bin_52,2.7260892870817064
69149at7147,OY284472.1,OY284472.1_bin_286,45.03708379359318
69149at7147,OY284472.1,OY284472.1_bin_287,54.96291620640682
69265at7147,OY284472.1,OY284472.1_bin_323,100.0
69480at7147,OY284472.1,OY284472.1_bin_379,100.0
69712at7147,OY284472.1,OY284472.1_bin_333,100.0
69744at7147,OY284472.1,OY284472.1_bin_59,100.0
69759at7147,OY284472.1,OY284472.1_bin_63,100.0
70035at7147,OY284472.1,OY284472.1_bin_39,100.0
70106at7147,OY284472.1,OY284472.1_bin_152,100.0
70108at7147,OY284472.1,OY284472.1_bin_395,100.0
70258at7147,OY284472.1,OY284472.1_bin_325,100.0
70418at7147,OY284472.1,OY284472.1_bin_335,100.0
70523at7147,OY284472.1,OY284472.1_bin_341,100.0
70553at7147,OY284472.1,OY284472.1_bin_294,100.0
70607at7147,OY284472.1,OY284472.1_bin_106,100.0
70744at7147,OY284472.1,OY284472.1_bin_365,100.0
70886at7147,OY284472.1,OY284472.1_bin_256,100.0
70912at7147,OY284472.1,OY284472.1_bin_61,100.0
70943at7147,OY284472.1,OY284472.1_bin_372,100.0
71088at7147,OY284472.1,OY284472.1_bin_161,100.0
71179at7147,OY284472.1,OY284472.1_bin_94,100.0
71324at7147,OY284472.1,OY284472.1_bin_349,100.0
71581at7147,OY284472.1,OY284472.1_bin_361,100.0
71675at7147,OY284472.1,OY284472.1_bin_38,72.88107202680068
71675at7147,OY284472.1,OY284472.1_bin_39,27.11892797319933
71839at7147,OY284472.1,OY284472.1_bin_64,100.0
71970at7147,OY284472.1,OY284472.1_bin_230,100.0
72039at7147,OY284472.1,OY284472.1_bin_234,15.958359291060612
72039at7147,OY284472.1,OY284472.1_bin_235,84.0416407089394
72282at7147,OY284472.1,OY284472.1_bin_10,100.0
72447at7147,OY284472.1,OY284472.1_bin_398,100.0
72669at7147,OY284472.1,OY284472.1_bin_24,100.0
72700at7147,OY284472.1,OY284472.1_bin_312,100.0
72727at7147,OY284472.1,OY284472.1_bin_241,100.0
73281at7147,OY284472.1,OY284472.1_bin_105,100.0
73317at7147,OY284472.1,OY284472.1_bin_404,100.0
73512at7147,OY284472.1,OY284472.1_bin_105,38.13192103996148
73512at7147,OY284472.1,OY284472.1_bin_106,61.86807896003852
73625at7147,OY284472.1,OY284472.1_bin_194,100.0
73632at7147,OY284472.1,OY284472.1_bin_256,100.0
73663at7147,OY284472.1,OY284472.1_bin_240,100.0
73704at7147,OY284472.1,OY284472.1_bin_34,100.0
73771at7147,OY284472.1,OY284472.1_bin_378,100.0
73847at7147,OY284472.1,OY284472.1_bin_370,100.0
73869at7147,OY284472.1,OY284472.1_bin_392,100.0
73909at7147,OY284472.1,OY284472.1_bin_90,49.114363526745805
73909at7147,OY284472.1,OY284472.1_bin_91,50.885636473254195
73993at7147,OY284472.1,OY284472.1_bin_322,100.0
74100at7147,OY284472.1,OY284472.1_bin_214,100.0
74200at7147,OY284472.1,OY284472.1_bin_384,100.0
74268at7147,OY284472.1,OY284472.1_bin_197,100.0
74390at7147,OY284472.1,OY284472.1_bin_367,100.0
74620at7147,OY284472.1,OY284472.1_bin_239,100.0
74813at7147,OY284472.1,OY284472.1_bin_363,100.0
74832at7147,OY284472.1,OY284472.1_bin_73,100.0
74840at7147,OY284472.1,OY284472.1_bin_216,100.0
75038at7147,OY284472.1,OY284472.1_bin_189,100.0
75308at7147,OY284472.1,OY284472.1_bin_80,100.0
75386at7147,OY284472.1,OY284472.1_bin_344,100.0
75433at7147,OY284472.1,OY284472.1_bin_222,100.0
75907at7147,OY284472.1,OY284472.1_bin_206,100.0
76158at7147,OY284472.1,OY284472.1_bin_75,5.211224175146469
76158at7147,OY284472.1,OY284472.1_bin_76,94.78877582485353
76205at7147,OY284472.1,OY284472.1_bin_200,100.0
76321at7147,OY284472.1,OY284472.1_bin_348,100.0
76553at7147,OY284472.1,OY284472.1_bin_3,56.70825125848107
76553at7147,OY284472.1,OY284472.1_bin_4,43.29174874151893
76630at7147,OY284472.1,OY284472.1_bin_301,100.0
76904at7147,OY284472.1,OY284472.1_bin_283,100.0
76920at7147,OY284472.1,OY284472.1_bin_53,100.0
77182at7147,OY284472.1,OY284472.1_bin_213,100.0
91715at7147,OY284472.1,OY284472.1_bin_410,100.0
97395at7147,OY284472.1,OY284472.1_bin_50,100.0
98282at7147,OY284472.1,OY284472.1_bin_287,100.0
99488at7147,OY284472.1,OY284472.1_bin_65,100.0
105213at7147,OY284472.1,OY284472.1_bin_66,100.0
105665at7147,OY284472.1,OY284472.1_bin_194,100.0
111315at7147,OY284472.1,OY284472.1_bin_347,100.0
119241at7147,OY284472.1,OY284472.1_bin_75,100.0
121971at7147,OY284472.1,OY284472.1_bin_38,100.0
122812at7147,OY284472.1,OY284472.1_bin_289,100.0
122970at7147,OY284472.1,OY284472.1_bin_224,100.0
123956at7147,OY284472.1,OY284472.1_bin_397,100.0
132604at7147,OY284472.1,OY284472.1_bin_200,100.0
133148at7147,OY284472.1,OY284472.1_bin_104,100.0
133899at7147,OY284472.1,OY284472.1_bin_342,100.0
133939at7147,OY284472.1,OY284472.1_bin_75,100.0
143893at7147,OY284472.1,OY284472.1_bin_257,100.0
146574at7147,OY284472.1,OY284472.1_bin_359,100.0
149542at7147,OY284472.1,OY284472.1_bin_188,100.0
150963at7147,OY284472.1,OY284472.1_bin_96,100.0
152146at7147,OY284472.1,OY284472.1_bin_233,100.0
153357at7147,OY284472.1,OY284472.1_bin_54,100.0
161437at7147,OY284472.1,OY284472.1_bin_234,100.0
161620at7147,OY284472.1,OY284472.1_bin_343,100.0
162010at7147,OY284472.1,OY284472.1_bin_92,100.0
162310at7147,OY284472.1,OY284472.1_bin_83,100.0
162907at7147,OY284472.1,OY284472.1_bin_231,100.0
163725at7147,OY284472.1,OY284472.1_bin_222,100.0
163957at7147,OY284472.1,OY284472.1_bin_197,100.0
164044at7147,OY284472.1,OY284472.1_bin_365,100.0
164312at7147,OY284472.1,OY284472.1_bin_202,100.0
164767at7147,OY284472.1,OY284472.1_bin_207,100.0
165107at7147,OY284472.1,OY284472.1_bin_359,100.0
165152at7147,OY284472.1,OY284472.1_bin_283,100.0
165182at7147,OY284472.1,OY284472.1_bin_34,100.0
165211at7147,OY284472.1,OY284472.1_bin_34,100.0
165293at7147,OY284472.1,OY284472.1_bin_144,100.0
165654at7147,OY284472.1,OY284472.1_bin_303,100.0
165666at7147,OY284472.1,OY284472.1_bin_61,100.0
166172at7147,OY284472.1,OY284472.1_bin_356,100.0
166186at7147,OY284472.1,OY284472.1_bin_159,100.0
166329at7147,OY284472.1,OY284472.1_bin_222,100.0
166642at7147,OY284472.1,OY284472.1_bin_87,100.0
166881at7147,OY284472.1,OY284472.1_bin_293,100.0
168077at7147,OY284472.1,OY284472.1_bin_59,100.0
60185at7147,OY284473.1,OY284473.1_bin_4,100.0
61998at7147,OY284473.1,OY284473.1_bin_270,100.0
62910at7147,OY284473.1,OY284473.1_bin_4,100.0
63332at7147,OY284473.1,OY284473.1_bin_299,100.0
63905at7147,OY284473.1,OY284473.1_bin_14,100.0
70045at7147,OY284473.1,OY284473.1_bin_6,100.0
70735at7147,OY284473.1,OY284473.1_bin_266,2.7016595908915475
70735at7147,OY284473.1,OY284473.1_bin_267,97.29834040910845
73676at7147,OY284473.1,OY284473.1_bin_20,100.0
75455at7147,OY284473.1,OY284473.1_bin_201,100.0
119940at7147,OY284473.1,OY284473.1_bin_252,100.0
163233at7147,OY284473.1,OY284473.1_bin_290,100.0
164810at7147,OY284473.1,OY284473.1_bin_303,100.0
166851at7147,OY284473.1,OY284473.1_bin_255,100.0
