busco_id,chromosome,bin_id,overlap_percentage
152441at7147,OU343116.1,OU343116.1_bin_39,100.0
154407at7147,OU343116.1,OU343116.1_bin_362,100.0
154496at7147,OU343116.1,OU343116.1_bin_400,100.0
157428at7147,OU343116.1,OU343116.1_bin_487,100.0
161360at7147,OU343116.1,OU343116.1_bin_272,100.0
162072at7147,OU343116.1,OU343116.1_bin_382,100.0
162125at7147,OU343116.1,OU343116.1_bin_348,100.0
162154at7147,OU343116.1,OU343116.1_bin_514,100.0
162861at7147,OU343116.1,OU343116.1_bin_16,100.0
162967at7147,OU343116.1,OU343116.1_bin_461,100.0
163173at7147,OU343116.1,OU343116.1_bin_505,100.0
163232at7147,OU343116.1,OU343116.1_bin_487,100.0
163245at7147,OU343116.1,OU343116.1_bin_263,100.0
163506at7147,OU343116.1,OU343116.1_bin_443,100.0
163641at7147,OU343116.1,OU343116.1_bin_230,100.0
163733at7147,OU343116.1,OU343116.1_bin_7,100.0
163873at7147,OU343116.1,OU343116.1_bin_58,100.0
163938at7147,OU343116.1,OU343116.1_bin_70,100.0
164012at7147,OU343116.1,OU343116.1_bin_248,100.0
164702at7147,OU343116.1,OU343116.1_bin_474,100.0
165032at7147,OU343116.1,OU343116.1_bin_411,100.0
165142at7147,OU343116.1,OU343116.1_bin_40,100.0
165173at7147,OU343116.1,OU343116.1_bin_82,100.0
165238at7147,OU343116.1,OU343116.1_bin_475,100.0
165282at7147,OU343116.1,OU343116.1_bin_452,100.0
165302at7147,OU343116.1,OU343116.1_bin_140,100.0
165341at7147,OU343116.1,OU343116.1_bin_342,100.0
165755at7147,OU343116.1,OU343116.1_bin_402,100.0
165935at7147,OU343116.1,OU343116.1_bin_66,100.0
166235at7147,OU343116.1,OU343116.1_bin_290,100.0
166740at7147,OU343116.1,OU343116.1_bin_532,100.0
166906at7147,OU343116.1,OU343116.1_bin_87,100.0
167292at7147,OU343116.1,OU343116.1_bin_68,100.0
167579at7147,OU343116.1,OU343116.1_bin_84,100.0
167630at7147,OU343116.1,OU343116.1_bin_424,100.0
59917at7147,OU343117.1,OU343117.1_bin_328,100.0
59932at7147,OU343117.1,OU343117.1_bin_243,100.0
59934at7147,OU343117.1,OU343117.1_bin_272,100.0
60162at7147,OU343117.1,OU343117.1_bin_332,89.7798218134151
60162at7147,OU343117.1,OU343117.1_bin_333,10.220178186584905
60284at7147,OU343117.1,OU343117.1_bin_70,100.0
60372at7147,OU343117.1,OU343117.1_bin_464,100.0
60422at7147,OU343117.1,OU343117.1_bin_376,100.0
60643at7147,OU343117.1,OU343117.1_bin_259,100.0
60701at7147,OU343117.1,OU343117.1_bin_38,100.0
60911at7147,OU343117.1,OU343117.1_bin_460,100.0
60913at7147,OU343117.1,OU343117.1_bin_26,100.0
60915at7147,OU343117.1,OU343117.1_bin_305,100.0
61002at7147,OU343117.1,OU343117.1_bin_177,100.0
61095at7147,OU343117.1,OU343117.1_bin_234,100.0
61222at7147,OU343117.1,OU343117.1_bin_455,100.0
61232at7147,OU343117.1,OU343117.1_bin_98,100.0
61683at7147,OU343117.1,OU343117.1_bin_278,100.0
61869at7147,OU343117.1,OU343117.1_bin_326,100.0
61992at7147,OU343117.1,OU343117.1_bin_318,100.0
61993at7147,OU343117.1,OU343117.1_bin_42,100.0
62048at7147,OU343117.1,OU343117.1_bin_373,100.0
62204at7147,OU343117.1,OU343117.1_bin_375,100.0
62407at7147,OU343117.1,OU343117.1_bin_235,70.86419753086419
62407at7147,OU343117.1,OU343117.1_bin_236,29.1358024691358
62639at7147,OU343117.1,OU343117.1_bin_48,100.0
62656at7147,OU343117.1,OU343117.1_bin_453,100.0
62660at7147,OU343117.1,OU343117.1_bin_211,100.0
62727at7147,OU343117.1,OU343117.1_bin_469,57.503478433710995
62727at7147,OU343117.1,OU343117.1_bin_470,42.49652156628901
62767at7147,OU343117.1,OU343117.1_bin_258,100.0
62799at7147,OU343117.1,OU343117.1_bin_372,100.0
63007at7147,OU343117.1,OU343117.1_bin_441,100.0
63127at7147,OU343117.1,OU343117.1_bin_288,100.0
63137at7147,OU343117.1,OU343117.1_bin_420,100.0
63148at7147,OU343117.1,OU343117.1_bin_398,100.0
63203at7147,OU343117.1,OU343117.1_bin_12,100.0
63210at7147,OU343117.1,OU343117.1_bin_148,100.0
63215at7147,OU343117.1,OU343117.1_bin_77,100.0
63282at7147,OU343117.1,OU343117.1_bin_251,100.0
63383at7147,OU343117.1,OU343117.1_bin_448,100.0
63517at7147,OU343117.1,OU343117.1_bin_337,100.0
63569at7147,OU343117.1,OU343117.1_bin_258,100.0
63580at7147,OU343117.1,OU343117.1_bin_269,100.0
63633at7147,OU343117.1,OU343117.1_bin_117,100.0
63650at7147,OU343117.1,OU343117.1_bin_92,100.0
63704at7147,OU343117.1,OU343117.1_bin_272,100.0
63716at7147,OU343117.1,OU343117.1_bin_103,100.0
63806at7147,OU343117.1,OU343117.1_bin_1,100.0
63892at7147,OU343117.1,OU343117.1_bin_452,100.0
63940at7147,OU343117.1,OU343117.1_bin_257,100.0
64173at7147,OU343117.1,OU343117.1_bin_259,100.0
64323at7147,OU343117.1,OU343117.1_bin_413,70.83714708160248
64323at7147,OU343117.1,OU343117.1_bin_414,29.16285291839752
64833at7147,OU343117.1,OU343117.1_bin_226,100.0
65007at7147,OU343117.1,OU343117.1_bin_366,100.0
65081at7147,OU343117.1,OU343117.1_bin_149,100.0
65131at7147,OU343117.1,OU343117.1_bin_282,100.0
65194at7147,OU343117.1,OU343117.1_bin_193,100.0
65490at7147,OU343117.1,OU343117.1_bin_440,100.0
65536at7147,OU343117.1,OU343117.1_bin_463,100.0
65559at7147,OU343117.1,OU343117.1_bin_288,100.0
65561at7147,OU343117.1,OU343117.1_bin_279,100.0
65599at7147,OU343117.1,OU343117.1_bin_330,100.0
65656at7147,OU343117.1,OU343117.1_bin_297,28.881248346998152
65656at7147,OU343117.1,OU343117.1_bin_298,71.11875165300185
65687at7147,OU343117.1,OU343117.1_bin_47,100.0
65784at7147,OU343117.1,OU343117.1_bin_482,100.0
65830at7147,OU343117.1,OU343117.1_bin_73,21.358096343586766
65830at7147,OU343117.1,OU343117.1_bin_74,78.64190365641323
65892at7147,OU343117.1,OU343117.1_bin_7,100.0
66066at7147,OU343117.1,OU343117.1_bin_441,100.0
66196at7147,OU343117.1,OU343117.1_bin_59,100.0
66243at7147,OU343117.1,OU343117.1_bin_6,100.0
66373at7147,OU343117.1,OU343117.1_bin_305,100.0
66510at7147,OU343117.1,OU343117.1_bin_336,100.0
66846at7147,OU343117.1,OU343117.1_bin_67,100.0
66848at7147,OU343117.1,OU343117.1_bin_264,100.0
66999at7147,OU343117.1,OU343117.1_bin_443,100.0
67006at7147,OU343117.1,OU343117.1_bin_201,100.0
67114at7147,OU343117.1,OU343117.1_bin_187,100.0
67622at7147,OU343117.1,OU343117.1_bin_71,100.0
67636at7147,OU343117.1,OU343117.1_bin_294,100.0
67706at7147,OU343117.1,OU343117.1_bin_184,100.0
67770at7147,OU343117.1,OU343117.1_bin_468,100.0
67773at7147,OU343117.1,OU343117.1_bin_376,100.0
67940at7147,OU343117.1,OU343117.1_bin_294,100.0
67941at7147,OU343117.1,OU343117.1_bin_270,100.0
68038at7147,OU343117.1,OU343117.1_bin_492,100.0
68398at7147,OU343117.1,OU343117.1_bin_299,100.0
68459at7147,OU343117.1,OU343117.1_bin_374,100.0
68623at7147,OU343117.1,OU343117.1_bin_387,100.0
68758at7147,OU343117.1,OU343117.1_bin_245,100.0
68850at7147,OU343117.1,OU343117.1_bin_2,100.0
68959at7147,OU343117.1,OU343117.1_bin_74,88.80503144654088
68959at7147,OU343117.1,OU343117.1_bin_75,11.19496855345912
69079at7147,OU343117.1,OU343117.1_bin_71,100.0
69110at7147,OU343117.1,OU343117.1_bin_38,100.0
69164at7147,OU343117.1,OU343117.1_bin_79,100.0
69310at7147,OU343117.1,OU343117.1_bin_38,100.0
69362at7147,OU343117.1,OU343117.1_bin_16,100.0
69376at7147,OU343117.1,OU343117.1_bin_434,100.0
69602at7147,OU343117.1,OU343117.1_bin_51,100.0
69617at7147,OU343117.1,OU343117.1_bin_133,100.0
69661at7147,OU343117.1,OU343117.1_bin_409,100.0
70110at7147,OU343117.1,OU343117.1_bin_226,100.0
70165at7147,OU343117.1,OU343117.1_bin_97,75.43387712599792
70165at7147,OU343117.1,OU343117.1_bin_98,24.566122874002083
70240at7147,OU343117.1,OU343117.1_bin_201,100.0
70479at7147,OU343117.1,OU343117.1_bin_375,100.0
70490at7147,OU343117.1,OU343117.1_bin_358,100.0
70507at7147,OU343117.1,OU343117.1_bin_149,100.0
70554at7147,OU343117.1,OU343117.1_bin_264,100.0
70594at7147,OU343117.1,OU343117.1_bin_38,100.0
70840at7147,OU343117.1,OU343117.1_bin_13,100.0
70877at7147,OU343117.1,OU343117.1_bin_270,100.0
70891at7147,OU343117.1,OU343117.1_bin_263,100.0
71060at7147,OU343117.1,OU343117.1_bin_66,100.0
71088at7147,OU343117.1,OU343117.1_bin_246,100.0
71162at7147,OU343117.1,OU343117.1_bin_377,100.0
71211at7147,OU343117.1,OU343117.1_bin_299,100.0
71292at7147,OU343117.1,OU343117.1_bin_426,100.0
71362at7147,OU343117.1,OU343117.1_bin_37,100.0
71476at7147,OU343117.1,OU343117.1_bin_277,100.0
71545at7147,OU343117.1,OU343117.1_bin_49,100.0
71555at7147,OU343117.1,OU343117.1_bin_251,100.0
71571at7147,OU343117.1,OU343117.1_bin_461,100.0
71846at7147,OU343117.1,OU343117.1_bin_260,100.0
72078at7147,OU343117.1,OU343117.1_bin_451,100.0
72170at7147,OU343117.1,OU343117.1_bin_339,100.0
72235at7147,OU343117.1,OU343117.1_bin_59,100.0
72354at7147,OU343117.1,OU343117.1_bin_354,100.0
72481at7147,OU343117.1,OU343117.1_bin_485,100.0
72776at7147,OU343117.1,OU343117.1_bin_484,100.0
72938at7147,OU343117.1,OU343117.1_bin_67,100.0
73091at7147,OU343117.1,OU343117.1_bin_320,100.0
73142at7147,OU343117.1,OU343117.1_bin_241,100.0
73161at7147,OU343117.1,OU343117.1_bin_420,100.0
73186at7147,OU343117.1,OU343117.1_bin_403,100.0
73422at7147,OU343117.1,OU343117.1_bin_105,100.0
73487at7147,OU343117.1,OU343117.1_bin_256,100.0
73870at7147,OU343117.1,OU343117.1_bin_336,100.0
74114at7147,OU343117.1,OU343117.1_bin_484,100.0
74323at7147,OU343117.1,OU343117.1_bin_457,100.0
74388at7147,OU343117.1,OU343117.1_bin_492,100.0
74430at7147,OU343117.1,OU343117.1_bin_20,100.0
74611at7147,OU343117.1,OU343117.1_bin_164,100.0
74687at7147,OU343117.1,OU343117.1_bin_475,100.0
74714at7147,OU343117.1,OU343117.1_bin_427,100.0
74909at7147,OU343117.1,OU343117.1_bin_71,100.0
75178at7147,OU343117.1,OU343117.1_bin_71,100.0
75205at7147,OU343117.1,OU343117.1_bin_296,100.0
75673at7147,OU343117.1,OU343117.1_bin_381,100.0
75863at7147,OU343117.1,OU343117.1_bin_489,100.0
76358at7147,OU343117.1,OU343117.1_bin_272,100.0
76678at7147,OU343117.1,OU343117.1_bin_283,100.0
76881at7147,OU343117.1,OU343117.1_bin_193,100.0
76919at7147,OU343117.1,OU343117.1_bin_58,100.0
89210at7147,OU343117.1,OU343117.1_bin_264,100.0
108194at7147,OU343117.1,OU343117.1_bin_264,100.0
117470at7147,OU343117.1,OU343117.1_bin_339,100.0
118121at7147,OU343117.1,OU343117.1_bin_480,41.09717868338558
118121at7147,OU343117.1,OU343117.1_bin_481,58.90282131661442
124132at7147,OU343117.1,OU343117.1_bin_294,100.0
125314at7147,OU343117.1,OU343117.1_bin_336,100.0
136142at7147,OU343117.1,OU343117.1_bin_270,100.0
141840at7147,OU343117.1,OU343117.1_bin_470,100.0
142617at7147,OU343117.1,OU343117.1_bin_477,100.0
149853at7147,OU343117.1,OU343117.1_bin_316,11.163305459911461
149853at7147,OU343117.1,OU343117.1_bin_317,81.98065256599443
149853at7147,OU343117.1,OU343117.1_bin_318,6.856041974094114
161816at7147,OU343117.1,OU343117.1_bin_215,100.0
161986at7147,OU343117.1,OU343117.1_bin_32,100.0
162279at7147,OU343117.1,OU343117.1_bin_456,100.0
162523at7147,OU343117.1,OU343117.1_bin_193,100.0
163083at7147,OU343117.1,OU343117.1_bin_410,100.0
163258at7147,OU343117.1,OU343117.1_bin_442,100.0
163316at7147,OU343117.1,OU343117.1_bin_184,100.0
163391at7147,OU343117.1,OU343117.1_bin_200,19.038963091756898
163391at7147,OU343117.1,OU343117.1_bin_201,80.9610369082431
163483at7147,OU343117.1,OU343117.1_bin_445,100.0
163534at7147,OU343117.1,OU343117.1_bin_258,100.0
164916at7147,OU343117.1,OU343117.1_bin_492,100.0
164972at7147,OU343117.1,OU343117.1_bin_319,100.0
165055at7147,OU343117.1,OU343117.1_bin_419,100.0
165117at7147,OU343117.1,OU343117.1_bin_455,100.0
165269at7147,OU343117.1,OU343117.1_bin_49,100.0
165814at7147,OU343117.1,OU343117.1_bin_251,100.0
165944at7147,OU343117.1,OU343117.1_bin_277,100.0
166120at7147,OU343117.1,OU343117.1_bin_299,100.0
166242at7147,OU343117.1,OU343117.1_bin_376,100.0
166427at7147,OU343117.1,OU343117.1_bin_269,100.0
166517at7147,OU343117.1,OU343117.1_bin_481,100.0
166641at7147,OU343117.1,OU343117.1_bin_280,100.0
166882at7147,OU343117.1,OU343117.1_bin_103,100.0
166924at7147,OU343117.1,OU343117.1_bin_16,100.0
167029at7147,OU343117.1,OU343117.1_bin_349,100.0
167068at7147,OU343117.1,OU343117.1_bin_364,100.0
167786at7147,OU343117.1,OU343117.1_bin_343,100.0
167972at7147,OU343117.1,OU343117.1_bin_105,100.0
59954at7147,OU343118.1,OU343118.1_bin_206,11.336873701223736
59954at7147,OU343118.1,OU343118.1_bin_207,88.66312629877626
60030at7147,OU343118.1,OU343118.1_bin_206,100.0
60048at7147,OU343118.1,OU343118.1_bin_244,100.0
60066at7147,OU343118.1,OU343118.1_bin_198,100.0
60133at7147,OU343118.1,OU343118.1_bin_335,86.99558638083228
60133at7147,OU343118.1,OU343118.1_bin_336,13.004413619167718
60331at7147,OU343118.1,OU343118.1_bin_76,51.873622336517265
60331at7147,OU343118.1,OU343118.1_bin_77,48.126377663482735
60410at7147,OU343118.1,OU343118.1_bin_211,100.0
60563at7147,OU343118.1,OU343118.1_bin_165,100.0
60611at7147,OU343118.1,OU343118.1_bin_210,94.44519408087078
60611at7147,OU343118.1,OU343118.1_bin_211,5.5548059191292225
60628at7147,OU343118.1,OU343118.1_bin_312,100.0
60935at7147,OU343118.1,OU343118.1_bin_333,100.0
60994at7147,OU343118.1,OU343118.1_bin_376,100.0
61143at7147,OU343118.1,OU343118.1_bin_75,100.0
61249at7147,OU343118.1,OU343118.1_bin_430,83.20750527367603
61249at7147,OU343118.1,OU343118.1_bin_431,16.79249472632397
61386at7147,OU343118.1,OU343118.1_bin_206,100.0
61443at7147,OU343118.1,OU343118.1_bin_132,100.0
61543at7147,OU343118.1,OU343118.1_bin_31,100.0
61602at7147,OU343118.1,OU343118.1_bin_72,100.0
61709at7147,OU343118.1,OU343118.1_bin_125,6.705636050826026
61709at7147,OU343118.1,OU343118.1_bin_126,93.29436394917397
61817at7147,OU343118.1,OU343118.1_bin_182,100.0
61844at7147,OU343118.1,OU343118.1_bin_33,100.0
62107at7147,OU343118.1,OU343118.1_bin_436,100.0
62130at7147,OU343118.1,OU343118.1_bin_365,100.0
62213at7147,OU343118.1,OU343118.1_bin_182,100.0
62417at7147,OU343118.1,OU343118.1_bin_441,100.0
62482at7147,OU343118.1,OU343118.1_bin_404,100.0
62529at7147,OU343118.1,OU343118.1_bin_182,100.0
62631at7147,OU343118.1,OU343118.1_bin_288,100.0
62676at7147,OU343118.1,OU343118.1_bin_189,100.0
62725at7147,OU343118.1,OU343118.1_bin_449,100.0
62737at7147,OU343118.1,OU343118.1_bin_218,100.0
62751at7147,OU343118.1,OU343118.1_bin_72,100.0
62991at7147,OU343118.1,OU343118.1_bin_291,100.0
63074at7147,OU343118.1,OU343118.1_bin_419,100.0
63229at7147,OU343118.1,OU343118.1_bin_123,100.0
63235at7147,OU343118.1,OU343118.1_bin_75,100.0
63287at7147,OU343118.1,OU343118.1_bin_314,100.0
63323at7147,OU343118.1,OU343118.1_bin_430,100.0
63508at7147,OU343118.1,OU343118.1_bin_198,100.0
63604at7147,OU343118.1,OU343118.1_bin_179,100.0
63652at7147,OU343118.1,OU343118.1_bin_222,100.0
63691at7147,OU343118.1,OU343118.1_bin_220,100.0
63923at7147,OU343118.1,OU343118.1_bin_362,100.0
63928at7147,OU343118.1,OU343118.1_bin_51,100.0
64272at7147,OU343118.1,OU343118.1_bin_159,100.0
64503at7147,OU343118.1,OU343118.1_bin_404,100.0
64516at7147,OU343118.1,OU343118.1_bin_223,100.0
64630at7147,OU343118.1,OU343118.1_bin_430,100.0
64707at7147,OU343118.1,OU343118.1_bin_196,100.0
65003at7147,OU343118.1,OU343118.1_bin_175,100.0
65195at7147,OU343118.1,OU343118.1_bin_167,39.67817663140378
65195at7147,OU343118.1,OU343118.1_bin_168,60.32182336859621
65291at7147,OU343118.1,OU343118.1_bin_179,100.0
65478at7147,OU343118.1,OU343118.1_bin_306,100.0
65503at7147,OU343118.1,OU343118.1_bin_221,100.0
65654at7147,OU343118.1,OU343118.1_bin_238,100.0
65711at7147,OU343118.1,OU343118.1_bin_193,100.0
65727at7147,OU343118.1,OU343118.1_bin_143,100.0
65766at7147,OU343118.1,OU343118.1_bin_121,100.0
65808at7147,OU343118.1,OU343118.1_bin_254,100.0
65973at7147,OU343118.1,OU343118.1_bin_225,100.0
66030at7147,OU343118.1,OU343118.1_bin_39,100.0
66108at7147,OU343118.1,OU343118.1_bin_196,100.0
66225at7147,OU343118.1,OU343118.1_bin_419,100.0
66230at7147,OU343118.1,OU343118.1_bin_308,100.0
66302at7147,OU343118.1,OU343118.1_bin_212,100.0
66326at7147,OU343118.1,OU343118.1_bin_437,100.0
66330at7147,OU343118.1,OU343118.1_bin_351,100.0
66491at7147,OU343118.1,OU343118.1_bin_447,100.0
66523at7147,OU343118.1,OU343118.1_bin_162,100.0
66607at7147,OU343118.1,OU343118.1_bin_429,100.0
66640at7147,OU343118.1,OU343118.1_bin_437,100.0
66929at7147,OU343118.1,OU343118.1_bin_247,100.0
67233at7147,OU343118.1,OU343118.1_bin_77,12.179219365211996
67233at7147,OU343118.1,OU343118.1_bin_78,87.820780634788
67442at7147,OU343118.1,OU343118.1_bin_363,100.0
67469at7147,OU343118.1,OU343118.1_bin_124,100.0
67520at7147,OU343118.1,OU343118.1_bin_314,100.0
68192at7147,OU343118.1,OU343118.1_bin_268,100.0
68571at7147,OU343118.1,OU343118.1_bin_312,100.0
68803at7147,OU343118.1,OU343118.1_bin_365,100.0
68972at7147,OU343118.1,OU343118.1_bin_121,100.0
69011at7147,OU343118.1,OU343118.1_bin_16,100.0
69149at7147,OU343118.1,OU343118.1_bin_85,11.51598118360746
69149at7147,OU343118.1,OU343118.1_bin_86,67.1055368778478
69149at7147,OU343118.1,OU343118.1_bin_87,21.37848193854475
69265at7147,OU343118.1,OU343118.1_bin_205,10.807113543091655
69265at7147,OU343118.1,OU343118.1_bin_206,89.19288645690835
69480at7147,OU343118.1,OU343118.1_bin_120,100.0
69706at7147,OU343118.1,OU343118.1_bin_349,100.0
69712at7147,OU343118.1,OU343118.1_bin_427,100.0
69744at7147,OU343118.1,OU343118.1_bin_198,100.0
69759at7147,OU343118.1,OU343118.1_bin_125,100.0
69898at7147,OU343118.1,OU343118.1_bin_169,100.0
69972at7147,OU343118.1,OU343118.1_bin_362,100.0
70035at7147,OU343118.1,OU343118.1_bin_0,100.0
70108at7147,OU343118.1,OU343118.1_bin_206,100.0
70258at7147,OU343118.1,OU343118.1_bin_211,100.0
70418at7147,OU343118.1,OU343118.1_bin_201,100.0
70523at7147,OU343118.1,OU343118.1_bin_218,100.0
70553at7147,OU343118.1,OU343118.1_bin_420,100.0
70607at7147,OU343118.1,OU343118.1_bin_377,100.0
70645at7147,OU343118.1,OU343118.1_bin_196,100.0
70744at7147,OU343118.1,OU343118.1_bin_213,100.0
70886at7147,OU343118.1,OU343118.1_bin_450,100.0
70912at7147,OU343118.1,OU343118.1_bin_436,100.0
70943at7147,OU343118.1,OU343118.1_bin_25,100.0
71048at7147,OU343118.1,OU343118.1_bin_81,100.0
71179at7147,OU343118.1,OU343118.1_bin_422,25.15212981744422
71179at7147,OU343118.1,OU343118.1_bin_423,74.84787018255578
71324at7147,OU343118.1,OU343118.1_bin_256,100.0
71503at7147,OU343118.1,OU343118.1_bin_166,100.0
71581at7147,OU343118.1,OU343118.1_bin_377,100.0
71675at7147,OU343118.1,OU343118.1_bin_0,100.0
71839at7147,OU343118.1,OU343118.1_bin_124,100.0
71970at7147,OU343118.1,OU343118.1_bin_134,100.0
72039at7147,OU343118.1,OU343118.1_bin_277,56.90907056198119
72039at7147,OU343118.1,OU343118.1_bin_278,43.09092943801882
72282at7147,OU343118.1,OU343118.1_bin_91,100.0
72447at7147,OU343118.1,OU343118.1_bin_294,100.0
72669at7147,OU343118.1,OU343118.1_bin_36,100.0
72700at7147,OU343118.1,OU343118.1_bin_155,100.0
72727at7147,OU343118.1,OU343118.1_bin_56,100.0
72972at7147,OU343118.1,OU343118.1_bin_381,100.0
73317at7147,OU343118.1,OU343118.1_bin_441,100.0
73379at7147,OU343118.1,OU343118.1_bin_254,100.0
73512at7147,OU343118.1,OU343118.1_bin_80,100.0
73625at7147,OU343118.1,OU343118.1_bin_453,100.0
73632at7147,OU343118.1,OU343118.1_bin_450,100.0
73663at7147,OU343118.1,OU343118.1_bin_60,100.0
73704at7147,OU343118.1,OU343118.1_bin_8,100.0
73771at7147,OU343118.1,OU343118.1_bin_10,100.0
73847at7147,OU343118.1,OU343118.1_bin_169,100.0
73869at7147,OU343118.1,OU343118.1_bin_105,100.0
73909at7147,OU343118.1,OU343118.1_bin_160,72.00768463222482
73909at7147,OU343118.1,OU343118.1_bin_161,27.992315367775177
73993at7147,OU343118.1,OU343118.1_bin_205,100.0
74100at7147,OU343118.1,OU343118.1_bin_331,100.0
74200at7147,OU343118.1,OU343118.1_bin_115,100.0
74268at7147,OU343118.1,OU343118.1_bin_179,100.0
74295at7147,OU343118.1,OU343118.1_bin_404,100.0
74390at7147,OU343118.1,OU343118.1_bin_29,100.0
74620at7147,OU343118.1,OU343118.1_bin_75,100.0
74673at7147,OU343118.1,OU343118.1_bin_10,100.0
74813at7147,OU343118.1,OU343118.1_bin_196,100.0
74832at7147,OU343118.1,OU343118.1_bin_414,100.0
74840at7147,OU343118.1,OU343118.1_bin_165,100.0
75038at7147,OU343118.1,OU343118.1_bin_421,53.153153153153156
75038at7147,OU343118.1,OU343118.1_bin_422,46.846846846846844
75308at7147,OU343118.1,OU343118.1_bin_220,100.0
75386at7147,OU343118.1,OU343118.1_bin_263,7.536934441366575
75386at7147,OU343118.1,OU343118.1_bin_264,92.46306555863343
75433at7147,OU343118.1,OU343118.1_bin_349,100.0
75872at7147,OU343118.1,OU343118.1_bin_419,100.0
75907at7147,OU343118.1,OU343118.1_bin_185,100.0
75970at7147,OU343118.1,OU343118.1_bin_398,100.0
75999at7147,OU343118.1,OU343118.1_bin_382,100.0
76158at7147,OU343118.1,OU343118.1_bin_222,100.0
76205at7147,OU343118.1,OU343118.1_bin_180,100.0
76321at7147,OU343118.1,OU343118.1_bin_254,100.0
76361at7147,OU343118.1,OU343118.1_bin_73,100.0
76553at7147,OU343118.1,OU343118.1_bin_430,100.0
76554at7147,OU343118.1,OU343118.1_bin_175,100.0
76630at7147,OU343118.1,OU343118.1_bin_418,100.0
76904at7147,OU343118.1,OU343118.1_bin_218,100.0
76920at7147,OU343118.1,OU343118.1_bin_31,100.0
87043at7147,OU343118.1,OU343118.1_bin_254,100.0
87700at7147,OU343118.1,OU343118.1_bin_197,100.0
91715at7147,OU343118.1,OU343118.1_bin_65,100.0
97395at7147,OU343118.1,OU343118.1_bin_14,100.0
98282at7147,OU343118.1,OU343118.1_bin_87,100.0
99488at7147,OU343118.1,OU343118.1_bin_194,58.63945578231292
99488at7147,OU343118.1,OU343118.1_bin_195,41.36054421768707
100567at7147,OU343118.1,OU343118.1_bin_200,100.0
105213at7147,OU343118.1,OU343118.1_bin_13,100.0
105665at7147,OU343118.1,OU343118.1_bin_453,100.0
111315at7147,OU343118.1,OU343118.1_bin_353,100.0
119241at7147,OU343118.1,OU343118.1_bin_223,100.0
121971at7147,OU343118.1,OU343118.1_bin_0,100.0
122812at7147,OU343118.1,OU343118.1_bin_89,100.0
122970at7147,OU343118.1,OU343118.1_bin_356,100.0
123956at7147,OU343118.1,OU343118.1_bin_14,100.0
133148at7147,OU343118.1,OU343118.1_bin_79,100.0
133899at7147,OU343118.1,OU343118.1_bin_170,100.0
133939at7147,OU343118.1,OU343118.1_bin_223,37.03314390828762
133939at7147,OU343118.1,OU343118.1_bin_224,62.96685609171237
143893at7147,OU343118.1,OU343118.1_bin_450,100.0
144236at7147,OU343118.1,OU343118.1_bin_446,75.14640912360012
144236at7147,OU343118.1,OU343118.1_bin_447,24.853590876399878
146390at7147,OU343118.1,OU343118.1_bin_148,61.996830427892235
146390at7147,OU343118.1,OU343118.1_bin_149,38.003169572107765
146574at7147,OU343118.1,OU343118.1_bin_405,100.0
150963at7147,OU343118.1,OU343118.1_bin_134,100.0
152146at7147,OU343118.1,OU343118.1_bin_76,100.0
153357at7147,OU343118.1,OU343118.1_bin_424,100.0
161437at7147,OU343118.1,OU343118.1_bin_276,100.0
161620at7147,OU343118.1,OU343118.1_bin_266,100.0
162010at7147,OU343118.1,OU343118.1_bin_162,100.0
162310at7147,OU343118.1,OU343118.1_bin_230,100.0
162907at7147,OU343118.1,OU343118.1_bin_436,100.0
163225at7147,OU343118.1,OU343118.1_bin_265,100.0
163725at7147,OU343118.1,OU343118.1_bin_350,100.0
163957at7147,OU343118.1,OU343118.1_bin_179,100.0
164044at7147,OU343118.1,OU343118.1_bin_246,100.0
164312at7147,OU343118.1,OU343118.1_bin_182,100.0
164767at7147,OU343118.1,OU343118.1_bin_159,100.0
165107at7147,OU343118.1,OU343118.1_bin_59,100.0
165152at7147,OU343118.1,OU343118.1_bin_219,100.0
165182at7147,OU343118.1,OU343118.1_bin_169,100.0
165211at7147,OU343118.1,OU343118.1_bin_169,100.0
165293at7147,OU343118.1,OU343118.1_bin_251,46.42109669317706
165293at7147,OU343118.1,OU343118.1_bin_252,53.57890330682294
165554at7147,OU343118.1,OU343118.1_bin_254,100.0
165654at7147,OU343118.1,OU343118.1_bin_34,100.0
165666at7147,OU343118.1,OU343118.1_bin_287,100.0
166172at7147,OU343118.1,OU343118.1_bin_409,100.0
166186at7147,OU343118.1,OU343118.1_bin_431,100.0
166329at7147,OU343118.1,OU343118.1_bin_349,100.0
166642at7147,OU343118.1,OU343118.1_bin_226,100.0
166881at7147,OU343118.1,OU343118.1_bin_419,14.78866919924621
166881at7147,OU343118.1,OU343118.1_bin_420,85.2113308007538
60185at7147,OU343119.1,OU343119.1_bin_3,100.0
61386at7147,OU343119.1,OU343119.1_bin_168,100.0
61998at7147,OU343119.1,OU343119.1_bin_168,100.0
62503at7147,OU343119.1,OU343119.1_bin_4,100.0
62910at7147,OU343119.1,OU343119.1_bin_186,100.0
63332at7147,OU343119.1,OU343119.1_bin_195,100.0
65038at7147,OU343119.1,OU343119.1_bin_132,100.0
70735at7147,OU343119.1,OU343119.1_bin_16,100.0
70976at7147,OU343119.1,OU343119.1_bin_157,100.0
73676at7147,OU343119.1,OU343119.1_bin_154,100.0
